text,label
"in-need Sri Lanka sri lanka is desperately in need of a new party and new political leadershipposted on october 12th , 2016 <h> shenali d waduge",0
"immigrant Ghana according to some central american presidents , the ability of stakeholders in the usa would be improved by the proposed reform , at the same time obama would be awarded more dignity . the president of guatemala , otto p ? rez , thanked obama , saying the measures would have his support . even the ministry of foreign affairs of el salvador spoke of provisional relief for immigrants in the united states .",0
"immigrant Kenya """""" and now , 40 , 50 years on they are being told by the home office that they are illegal immigrants . they are being shut out of the system , some of them detained , others have been deported . """"""",0
"refugee Nigeria merkel also said the world must do more to address not just the military response to terrorism , but the refugee crisis that multiple middle east and african conflicts have created .",0
"poor-families Ireland the thugs target poor families with a money-lending racket , take control of their welfare benefits , and have left some parents so broke that their children were taken into care .",0
"migrant Ghana most counties saw at least some population growth from immigration , with coastal cities and border areas among those attracting the most immigrants per capita .",0
"poor-families India would you care to elaborate ? a total of 104 satellites were launched simultaneously . this is unprecedented . the philosophy of the narendra modi government is responsible for this achievement . no government had cleared one rank one pension for 50 years . we did it at one go . we 've decided that before may 2018 , there will not be a single village in the country without electricity . of 18,000 , this has been achieved in 13,000 villages . our target was to give five crore poor families gas cylinders by 2019 ; 2.25 crore have already got them .",0
"immigrant Ghana mr. speaker , it is a tragic irony that this year 's commemoration will be taking place at a time when black south africans continue to target african immigrants since 2008 in bloody xenophobic attacks . perhaps , the lesson to us is that discrimination and intolerance contrary to popular believe does n't always occur between people who appear different and that ultimately we should all work towards a fair and just world with opportunities for all .",0
homeless Hong Kong february 's soco study indicates that the average homeless applicant has waited for more than four years .,0
"in-need Kenya the money to buy the stationery was raised through crowdfunding by a collaborative programme called rescuebnb , which connects people who have resources with those in need .",0
women United States one point of contention is whether the movement has adequately responded to the impact of violence against black women and girls . the #sayhername campaign works to call attention to violent encounters between black women and police . but many activists say that far more needs to be done .,0
"migrant Sri Lanka """""" immigrants have long made america more prosperous and innovative , and the champions we are celebrating today represent very best in leadership , entrepreneurship , and public service , """" said u.s. chief technology officer todd park at the may 29 ceremony at the white house . """" we are proud to recognize these leaders who work every day to grow our economy , advance science and technology , and support their home communities . """"""",0
immigrant Kenya ski area developers to pay in immigrant investor fraud ...,0
"homeless Sri Lanka despite the barrage of ads encouraging people to vote , thousands were unable to use their power of franchise yesterday . they included workers who keep vital services running -- including services that enable others to cast their votes . others include the homeless , who lack an address needed for inclusion on the electoral register . an estimated 1.5 ... <h> universal franchise , a fiction for those who ca n't vote",0
women Bangladesh where migrant women are the breadwinners,0
"refugee Sri Lanka a group of 75- sri lankans who left for india as refugees during the war will return to the country today ( 9th aug. ) from madurai , tiruchirappalli , and madras .",0
"migrant Bangladesh the legislation is intended to speed up asylum procedures , among other things making it easier to deport migrants whose claim to asylum has not been recognised by the german state .",0
poor-families United Kingdom coles have initiated a new price war with rivals woolworths by slashing the price of its ready-made meals in an attempt to offer time-poor families a cheap and easy alternative to take away food .,0
"refugee Australia ' i like to sing a song and i let the audience settle down into it , and then right after it 's finished i tell them what it 's about : it 's a song about love . folk songs are usually songs about a white man and white woman , struggle is a farmer in the outback , not a syrian refugee leaving everything behind looking for freedom . for me my music gives me a chance to slap the audience in the face , make them comfortable , and then give them the squirm in the seat ; you put people in that place . you have a responsibility as a songwriter when you are on the stage . there are some artists who go song thank you song thank you , but i do n't do that -- i try to give a balanced show of song and story . it 's the folk musician in the oldest form of the troubadour . '",0
"migrant Sri Lanka ""belgian prime minister charles michel said european partners were ready to help athens with migrants but warned : """" it would be an error to use blackmail . """"""",0
vulnerable Philippines countries must likewise ramp up their climate action plans so as to not breach the 1.5 degrees celsius warming threshold set out in the paris agreement . the most vulnerable ones must be given a fighting chance to survive and thrive amidst extreme weather events and creeping impacts alike .,0
"women Hong Kong ""comedian louis c.k . ( pictured ) , born as louis alberto sz ? kely , has been accused of sexual misconduct toward several women , including masturbating in front of them to their horror and embarrassment , according to a report in the new york times . comedians dana min goodman , abby schachner , julia wolov , rebecca corry allege the emmy-winning star of fx 's """" louie """" either ple ...""",0
"hopeless Tanzania, United Republic of it was sad and discouraging indeed that the once-thriving railway line whose terrain has involved a feat of engineering , hardship and bravery second to none , was hopelessly struggling despite huge transport demand in the region .",0
"migrant Kenya trafficking and smuggling networks have flourished in libya due political turmoil and armed conflict , with groups often profiting from multiple types of smuggling to europe , from fuel and weapons to drugs and migrants .",0
"vulnerable Kenya multilateral agencies , foundations and health advocates have endorsed development of microbicides that could be used by vulnerable women to block hiv transmission .",0
refugee United Kingdom she fund raises for the african community centre in swansea and supported eight refugee families with free piano lessons for children .,0
"immigrant Nigeria ""an american researcher by the name of rachel reynolds who wrote about the nigerian immigrant experience in america for an academic journal was struck by this intriguing dissimilarity in our usage of these expressions . she interviewed nigerian immigrants in the chicago area in the course of her research . even though her interviewees did n't seem content with their material lot in america , they said they were """" not surviving """" ; that they were just """" managing . """" she was initially dumb-stricken . when she finally figured out that nigerians use """" managing """" to mean """" surviving """" and """" surviving """" to mean """" managing , """" she titled her article : """" ' we are not surviving , we are managing ' : the constitution of a nigerian diaspora along the contours of the global economy . """"""",0
"poor-families Singapore """""" hunted poor families communicate directly with providers-recruiters say who they want . those already working on the order , """" -- says oleg . much more interesting , according to him , as slaves trafficked across the border .""",0
"homeless India in his petition , pugalenthi had said the scheme should be only for the homeless and not for those who already own houses .",0
"poor-families New Zealand ""grimes is n't some crank - he 's a former reserve bank chairman and auckland university professor , who says current estimates of housing shortages are """" nonsensical """" and wo n't make homes affordable for young or poor families .""",0
women Australia earlier : booral couple john and janice frescura and their daughter robyn are the family at the centre of an apparent murder-suicide that claimed the lives of the two women in booral on thursday morning .,0
"homeless India the storm 's path forced the largest evacuation in miami-dade county history and sent millions of floridians fleeing . it 's the first major hurricane to hit florida since wilma in 2005 and has already laid waste to the small island of barbuda , killed at least 25 people and left thousands homeless across the caribbean .",0
"vulnerable Bangladesh ""at the un climate conference , where all countries sit together to negotiate , we , the developing countries -- particularly the most vulnerable countries -- have long been asking for compensation . the rich countries do n't like the word compensation . so , we have a euphemism for that . it 's called """" loss and damage . """" after a long battle and discussion , we finally got them to agree in the paris agreement to include an article on loss and damage . this article now allows us to discuss about loss and damage , and ask for compensation .""",0
vulnerable Kenya your immune system rejuvenates itself whilst you sleep . it produces protective substances that fight off foreign organisms like bacteria and viruses . inadequate sleep over prolonged periods can be harmful to your body 's defence system and weaken your immunity making you more vulnerable to respiratory infections like the common cold .,0
"immigrant Ghana """""" in order to minimise the number of visitors to our embassy and consulates while this assessment proceeds , effective immediately we have suspended all non-immigrant visa services at all us diplomatic facilities in turkey . """"""",0
"homeless Ghana head porters , locally referred to as ' kayayei ' are rated among the less privileged people in the country , some are homeless and single parent -- but that does n't deter them from raising funds for who they want to be president in the 2016 election .",0
immigrant New Zealand illegal immigrants grow commercial-scale cannabis in rentals,0
"vulnerable Ireland """""" it is clear that there have been failures in protecting vulnerable people in our care . for a number of reasons , it has been difficult to establish the facts with certainty . this has been acknowledged and i am confident that through the commission of investigation we can resolve this . while this is very much in the public interest , it is also in the interest of those vulnerable people who are directly affected and their families , """" said ms lynch .""",0
"poor-families South Africa johannesburg mayor herman mashaba 's violent campaign of evictions in the inner city has left hundreds of poor families displaced , killing at least two people last month . the evictions were carried out in apartheid-style raids , under the ploy of cleaning up the city centre and recovering illegally occupied buildings .",0
"in-need Sri Lanka china and sri lanka are friends in need . the chinese people will not forget the precious support that the sri lankan government and people gave the chinese people when disasters like the wenchuan earthquake hit china . likewise , whenever sri lanka is faced with natural disasters , the chinese government and people empathise with their sri lankan friends and always provide assistance to the government and people within our capacity . the chinese people , with the unique character traits of sincerity , amity , pragmatism and efficiency , will work together with the sri lankan people to build a more richly endowed , more prosperous , more modern and more industrialised sri lanka .",0
"hopeless Philippines ""a win for former secretary mar roxas in the presidential race was predicted yesterday by a ranking leader of the liberal party because the opposition forces are """" hopelessly divided """" and have no political machinery .""",0
"vulnerable Nigeria """""" we are sad . we are angry . we feel totally exposed and most vulnerable . faced with these dark clouds of fear and anxiety , our people are daily being told by some to defend themselves . but defend themselves with what ? the federal government , whose primary responsibility it is to protect lives , for its part alleges that those who ask the people to defend themselves are inciting them to take the laws into their hands . but how can the federal government stand back while its security agencies deliberately turn a blind eye to the cries and wails of helpless and armless citizens who remain sitting ducks in their homes , farms , highway and now , even in their sacred places of worship ?""",0
"refugee Sri Lanka the group of sri lankan tamil refugees that returned to the island includes 18 women who sought refuge at camps in thiruchi , salem and sivaganga . the hindu website reported that there were no complaints against the refugees at the police . the group had fled the country during war by boat and made their way to india .",0
poor-families Malaysia raising the nutrition level of children aged from six months to six years in hardcore poor families .,0
"disabled Nigeria technically , a dime of government funds can not be missing undetected and at the same time , millions may be lost , if the preventive and audit mechanisms are disabled by collusion and conspiracy by the parties involved .",0
"hopeless Canada """""" there was a lot of talk out there about how this is a ' hopeless ' disease , and there 's no treatments on the way , but that 's completely wrong , """" he said . """" we 're doing phase two and phase three clinical trials on drugs that have a very good chance of stopping or slowing down als . """"""",0
"women Sri Lanka ""trump 's comments about clinton were not the first time he has veered into vulgarity . in 2011 , trump used the term """" schlonged """" in a washington post interview to refer to a republican candidate who lost to a democrat in a surprise upset . both candidates in that race were women .""",0
"immigrant Canada """""" with some families you could need child welfare , they could be a new immigrant family , they could have a grandmother with them and she might also have mental health issues . we can help families in many ways . """"""",0
"refugee Singapore the following day , jordan says it will not be able to host a new wave of syrian refugees and that the countries ' shared border will remain closed .",0
"immigrant Malaysia immigration department director , datuk seri mustafar ali said investigation into the 28 individuals had revealed their illegal businesses and the suspects had even paid salaries to other immigrant workers without a permit or valid pass .",0
"immigrant United States """""" downtown pittsburgh was crowded with slovaks ! """" vortruba said . """" mostly slovaks , actually . pittsburgh does n't have too many czech immigrants , so it was mostly slovak immigrants , but czechs were part of the arrangement . they came from other parts . """"""",0
"homeless Hong Kong """""" a staff member said he had orders from his supervisors not to go in to visit or give the homeless people anything , """" tsang said . """" i tried to reason with him , but he did n't listen so i just barged in . """"""",0
"women Hong Kong fu haifeng and zhang nan 's 21-14 , 21-15 win over choi and seo started the day , with sung ji hyun making it 1-1 after a 21-12 , 21-16 victory over he bingjiao in women 's singles .",0
"poor-families New Zealand research by the centre for global development on giving cash transfers to poor families found a range of impacts including : lower crime rates , improved child nutrition and child health , lower child mortality , improved school attendance , and declines in teenage pregnancy .",0
"migrant Nigeria in august last year , dozens of migrants from somalia and ethiopia died after human traffickers forced them off two yemen-bound boats and into the sea .",0
"vulnerable South Africa ""tilla 's brother , paul maree , said the murders """" show how vulnerable we all are """" .""",0
"poor-families Singapore the fact that the news broke in a vernacular paper in a positive manner , that itself was a very shocking thing . secondly , as you and i know , homosexuality can exist anywhere . it can be in poor families , rich families , royal families ...",0
"in-need Sri Lanka he also claimed that state banks , too , provide more financial support to large-scale millers since they can repay , but the small-scale millers who are in need of financial support , are neglected .",0
"vulnerable Jamaica """""" we want to specifically focus on the youth , especially since our children are most vulnerable to tobacco use , """" dr ferguson stated .""",0
"hopeless United Kingdom coming from any other body this might seem hopelessly optimistic or idealistic , it might seem to be entirely pie-in-the sky ; yet coming from greenpeace , the environment group which perhaps more than any other has made a difference across the world , it sounds rational -- and even achievable .",0
"poor-families Jamaica it is becoming too costly for the state to provide for all poor families . therefore , jamaica should follow the path of other countries such as china , which implemented a one-child policy . if this is done , jamaica 's expenditure on welfare could be reduced and the remaining funds be used to provide micro , small and medium-size enterprises with a stimulus . this would boost production and increase the demand for goods and services .",0
"in-need South Africa collin 's new goal is to sell 100 million wonderbags worldwide . with the sales of these wonderbags , the foundation is committed to programmes that support the donation of bags to families in need , which act as catalysts for change .",0
"hopeless Jamaica it was a loud wake-up call for some of the despondent cynics , myself included , who had come to the conclusion , over time , that test match cricket did not matter anymore to the people of the region . i am even surprised at how good it feels personally , and how quickly thoughts of hopelessness and despair have turned into thoughts of hope and measured optimism for the future of west indies cricket .",0
"homeless South Africa out in the cold : about a dozen homeless people , who have made the durban city hall surrounds their home , are angry at ethekwini metro police for manhandling them . they say they live on the streets as they have nowhere else to go , but do not cause a nuisance . many of the men left soon after the photograph was taken , and their names could not be recorded . picture : sibusiso ndlovu . <h> durban streets ' cleaned ' of homeless",0
"in-need Australia describing local police as under resourced and crime fighting legislation in need of an overhaul , she has urged the government to make urgent changes and funding commitments before community members were hurt .",0
"homeless India more than 4 million pakistanis are still homeless and 18 million have been affected by the calamity . the u.n . has issued an appeal for $459 million , of which about 60 percent had been pledged .",0
"women South Africa however , investigators contacted the families of the missing students and discovered that the missing women were actually at home with their families and had no knowledge of the alleged kidnapping and rape .",0
poor-families Pakistan this community based development programme is meant for the prosperity of poorest of the poor families through social mobilisation in rural areas at union council level which is the lowest functional administrative unit in the province .,0
"poor-families India new delhi : in the run-up to the 2019 lok sabha elections , the narendra modi government has been highlighting the success of the pradhan mantri ujjwala yojana , the scheme that provides free cooking gas connections to poor families .",0
"in-need New Zealand * right to social security ( paragraphs 34 to 36 ) : includes concerns and recommendations around the social welfare reforms that have resulted in sanctions on non-compliant beneficiaries , including those with dependent children , and are excessively focused on getting social welfare recipients into paid work ; ensuring that persons in need of social assistance effectively receive social security benefits that are adequate and allow the beneficiaries and their families to enjoy an adequate standard of living ; and the disparity whereby maori social service providers ' contracts are more likely to be renewed on an annual basis while non-maori providers ' contracts are renewed every five years .",0
homeless Philippines more humane shelter . the international organization for migration ( iom ) set up more decent tents for displaced and homeless people in bohol . photo by conrad navidad/iom,0
refugee United States the united nations and its offices for protecting human rights and refugees have suffered severely from the hostility and neglect of recalcitrant governments in 2015 .,0
"hopeless Ireland as i left college with a dual degree in journalism and mass communications from the university of new hampshire in 2009 , i embarked on what some saw as a virtually hopeless mission to carve out my own little niche in the news world .",0
"hopeless Canada sweden went another way . in 1999 , it passed a law to criminalize the buyers of sex , but not the sellers . sex-trade workers were encouraged to report abusive clients to police , and given assistance to help them find other lines of work . ( or , in the case of migrant women who 'd been trafficked , to return home . ) the law is not unlike canada 's new law , which has been widely derided as unworkable , unconstitutional , dangerous to women and hopelessly reactionary . but then nobody ever accused the harper government of being progressive .",0
"homeless Nigeria the musical is anchored on grace house , a well-known shelter for the homeless .",0
"migrant Singapore home to generations of immigrants and belgians of north african descent , molenbeek feels like a dead end for many of its youth , residents say . with few opportunities , they feel neglected by authorities and rejected by the rest of belgian society -- giving an opening for radicals to seek recruits .",0
"homeless Singapore mr abraham yeo , from volunteer group homeless hearts of singapore , said younger homeless people , in particular , seek out places such as 24-hour eateries or internet lan shops .",0
women United States slate : is the dominance of women right now a good thing ?,0
"vulnerable India k.g. tara , former head , disaster management centre at the institute of land and disaster management , thiruvananthapuram , says the time has come to carry out floodplain zoning on a war-footing . she had proposed a comprehensive insurance policy -- at zero premium or for a nominal fee -- for poor families living in vulnerable areas . had the proposal been implemented , it would have eased the burden on victims during this flooding .",0
"hopeless Jamaica ""kelly said the apparent increase in suicides , violence and self-destructive behaviours among teens suggests that they are experiencing an overwhelming sense of hopelessness , but her organisation is determined to ' stand in the breach ' in order to help them understand that : """" suicide is a permanent solution to a temporary problem """" .""",0
"poor-families Malaysia there are 10,000 public schools in malaysia , and the government should be open in working with non-state players to help poor families . but we , outside of government , need clear , defined guidelines on how non-state players can contribute to education services .",0
"vulnerable Jamaica """""" the fact that they are homeless is really a by-product of the issues that they face in their communities . it should n't be because some people are misbehaving we should begin to turn our back on this particularly vulnerable subset of the community , """" lewis added .""",0
"homeless Malaysia last year , a record 85 homes were demolished since documentation began in 2004 . at least 331 people were left homeless as a result .",0
"immigrant Ghana it seems some chinese immigrants come across as aggressive , indocile and somehow disrespectful , when they come to mirthful africa , -- no offence intended though .",0
"poor-families Nigeria workers are always in a vicious circle of trying to catch up with inflation . as prices go out of control , especially driven by those with excess salaries and allowances shopping in the same market as the poor families , the poor will demand more money . right now the price of a bag of rice and other basic food are more than workers ' salary in a month . this is what fuel corruption at the lower level , that is , trying to subsidize the monthly incomes with other means of bribes .",0
"migrant South Africa kasongo said it was unclear why the ethiopians were in the vehicle but un-sponsored radio okapi reported that they were migrants heading to south africa . the survivors were handed over to the zambian consulate , kasongo added .",0
disabled India by continuing to use this site you consent to the use of cookies on your device as described in our cookie policy unless you have disabled them . you can change your cookie settings at any time but parts of our site will not function correctly without them .,0
"hopeless Jamaica """""" we must encourage our musicians not to use their god-given talent to imprison the minds of our young people with lyrics that glorify gangsters , promiscuity and murder . we must commit ourselves to standards , discipline , duty , and country . oh yes , they sound corny and old fashioned , even hopeless , but that is because too many of us are convinced that our present reality is our only possible reality , """" said walker .""",0
vulnerable United States the report by the government accountability office found that the low income housing tax credit program ( lihtc ) is vulnerable to fraud because of a lack of oversight and data on costs .,0
refugee Jamaica the un food agency on tuesday voiced concern for the plight of the refugees .,0
"refugee Singapore migration , an issue that has vexed germany since its 2015 refugee crisis , has proven fertile ground for other directors at the festival , where they present movies looking at refugees ' stories of escape , arrival and integration .",0
refugee Ireland there are 500m people living in europe . one million refugees and migrants arrived in europe in 2015 . that equates to 0.2% of the population of the eu . there is no question about europe 's ability to deal with this refugee crisis .,0
"disabled Philippines chiller said the alarms had been disabled without the knowledge of anyone on the australian team , while maintenance work was being carried out on the building next door .",0
migrant New Zealand political figures including president trump 's 2016 opponent hillary clinton have condemned his administration for what they say is a lack of action around reuniting immigrant families .,0
"women Jamaica ""it said pregnant women should not travel to any area with zika . if they must travel to or live in one of these areas , """" talk to your healthcare provider first and strictly follow steps to prevent mosquito bites , """" the us health agency said . <h> advertisement""",0
"poor-families Pakistan zohra , an ensemble of 35 young musicians aged 13 to 20 , some orphans or from poor families , will be performing before 3,000 ceos and heads of state during a session on thursday and at the closing concert on friday .",0
disabled New Zealand an older woman 's chances of having a miscarriage or a disabled baby could be slashed thanks to a new scientific breakthrough .,0
"immigrant Tanzania, United Republic of speaking at the burial occasion for 21 dead ethiopian illegal immigrants held on friday evening at medeli cemetery on the outskirts of dodoma municipality , deputy home affairs minister pereira ame silima said it was intolerable for some greedy people to turn their fellow human beings into commodities .",0
"migrant Australia the historic success of immigration and multiculturalism in australia owes something to catholic schools that played a role in the integration and advancement of significant migrant groups : irish , italian , maltese , east european , lebanese , vietnamese , filipino .",0
"women Sri Lanka the government has decided to reevaluate the legal restrictions placed on female migrant workers with children less than five years of age as it has increased the numbers of women attempting to use visitor visas for employment , a lawmaker said yesterday .",0
"immigrant Jamaica between racism , crime and a sense of discomfort , the plight of the chinese immigrant has been disheartening to the minority group in jamaica .",0
"women Nigeria ""the igbagwu practice is also applicable to even women who have biological children . """" we do n't return women to their family after death in all circumstances . ' '""",0
"immigrant United Kingdom it is thought a large immigrant population , who tend to present to antenatal services late , and the rise in obesity , which causes complications , are to blame .",0
"in-need United Kingdom """""" what has become apparent from those that have come forward is that it has affected them significantly throughout their years . it has affected their relationships , jobs . often they are in need of a great deal of support and they often want to find out why it happened . we are seeking to provide them with those answers . """" <h> ' money is not going to bring back the old me '""",0
"homeless Hong Kong i am also involved in foodlink , a local charity in hong kong that collects leftover food and distributes it to homeless people .",0
"disabled Kenya the man by the name simon kimely had given up his time to help a disabled old man in ngara , nairobi .",0
"vulnerable Canada the collapse of oil prices has had a far more profound impact on canada 's economy than many other industrialized countries because the oil industry is responsible for generating roughly 5% of canada 's total gdp . with this in mind , weak oil prices will not only affect energy companies , but also have a broader impact on canada 's economy , and banks are becoming increasingly vulnerable .",0
"vulnerable Malaysia """""" we 're starting to see u.s. production levels decline and if that continues , it could easily drive momentum in oil a bit further , """" ric spooner , a chief analyst at cmc markets in sydney , said by phone . """" still , the higher prices go , the more vulnerable they are to some sort of correction , given we 're moving into a period of seasonal weakness . """"""",0
"vulnerable United Kingdom """""" perpetrators attack cyclists when they are vulnerable , we need the gates to be removed along both the royal and grand canal paths , """" a spokesman said .""",0
"refugee Sri Lanka ""there are no """" refugees """" from sri lanka , only economic ones who were terrorists . what about the innocent people killed by this man ?""",0
"hopeless Canada the repeated failures to intervene in paige 's hopeless life are directly connected to the swings in child-protection policies , which left those on the front line confused .",0
"migrant Singapore the trump administration has shown a deep skepticism toward the temporary protected status program and has moved to revoke the special status afforded to thousands of immigrants from el salvador , haiti , honduras , nicaragua and sudan .",0
disabled Philippines the shameless regime claims that north korea is the ' heaven of human rights ' and the ' heaven for the disabled ' in an apparent attempt to pull the wool over the eyes of the people around the world .,0
"migrant Pakistan president trump said that his administration needed time to develop more stringent screening processes for refugees , immigrants and visitors .",0
refugee Canada most in cazuka are internal refugees who fled violence in the countryside .,0
"vulnerable Philippines """""" while we acknowledge that there are natural calamities that render the strongest of structure vulnerable , we should be building high quality , safe and calamity-proof structures that would save us from the cost of repairs , """" suarez said .""",0
"immigrant Hong Kong the problem of refugees and immigrants continues to worry brits , particularly so because turkey is set to join the eu soon , though britain retains its own immigration system .",0
"vulnerable Tanzania, United Republic of they risk falling into poverty due to small shocks in their livelihoods . poverty could have declined further had a large number of vulnerable households not fallen back into poverty .",0
women India kvk wokha has taken up various income generation activities for effective utilization of leisure time of rural women towards productive activities which will help them to be self reliance . need based trainings cum demonstration were provided to the rural women groups which offered self employment and empowerment opportunities for improving their standard of living . these training facilitated rural women to sustain themselves and make themselves reliant economically .,0
"refugee Tanzania, United Republic of """""" specific objective of this programme is to stabilize the mortality rate and acute malnutrition among children under-five in refugee communities , increase to assets , especially for women , and strengthen coping capacities through training and asset creation activities among the vulnerable host population , assist out of school children in host communities to attend school , and improve nutritional status among targeted pregnant and lactating women and other vulnerable groups , """" stated wfp statement .""",0
"hopeless Pakistan while dealing with corruption seems to be a hopeless case , pakistan can emulate others in improving administration by setting up internet kiosks for businesses to register ( like india ) ; gathering support for tax-simplification programs through partnership with the press ( like yemen ) and introducing time limits for legal commercial cases ( like algeria ) .",0
migrant Hong Kong intolerant hungary breeding racism towards migrants,0
"migrant United States facebook is a tricky adversary . consider two moments from the story of sister roma , the san francisco-based drag performer and activist whose account was changed , against her will , to reflect her legal name back in september . one : when roma , who 's gone by this name on facebook since 2007 and irl since the ' 80s , saw her other name at the top of her page , she wasted no time in voicing her anger ... on facebook . soon , hordes of people were flocking to her page with similar stories : someone reports an account and facebook forces the user -- who could be a therapist , abuse survivor or immigrant , to cite a few examples -- either to enter the name that matches the one on his/her id or get the boot . the posts got facebook 's attention , and a halting dialogue began .",0
"migrant United Kingdom sources include local authorities and interviews with officials , but figures are in many cases approximate . it is likely that migrants heading to europe have also been buried in unmarked graves in libya , but the country 's uncertain security situation prevented data collection .",0
"homeless Australia according to a report by the sydney morning herald earlier this year , the population of sydney rose by 6.5 per cent between 2006 and 2011 . however , in the same period , homelessness increased by more than 31 per cent , with the number of people living in an overcrowded house rising by 56 per cent .",0
"migrant Jamaica nassau , bahamas ( cmc ) -- the bahamas government has denied allegations that it is profiling haitian migrants and rebuked public statements made by the haitian ambassador here on the issue .",0
"disabled Bangladesh ""the system is disabled while uber 's cars are under computer control , """" to reduce the potential for erratic vehicle behavior , """" the ntsb report said . instead of the system , uber relies on the human backup driver to intervene , the report stated . but the system is not designed to alert the driver .""",0
"immigrant Nigeria after an overnight manhunt , police have arrested the young man responsible for the shooting that left five people dead at the cascade mall in burlington , washington . according to reports , turkish immigrant arcan cetin , 20 , is suspected of killing four women and a man on friday night .",0
"in-need Hong Kong in order to prevent prices from going up , wong said the best way is to forbid the owners from selling the flats to anyone but the government , which can then resell them to those in need .",0
"disabled Bangladesh for the first time ever in bangladesh a daylong it competition for disabled youth students was held at the permanent campus of university of asia pacific ( uap ) on june 04 , 2016 .",0
"homeless Sri Lanka hunger ( food ) , homelessness ( building materials ) and sickness ( pharmaceuticals ) are some of the easiest areas for exploitative domestic businessmen to produce and sell at high prices under cover of import protection or other privileges . ( colombo/nov17/2016 )",0
"vulnerable United States but brandt 's not trying to go organic -- he prefers the flexibility of being able to use conventional inputs in a pinch . he refuses , however , to compromise on one thing : tilling . brandt never , ever tills his soil . ripping the soil up with steel blades creates a nice , clean , weed-free bed for seeds , but it also disturbs soil microbiota and leaves dirt vulnerable to erosion . the promise of no-till , cover-crop farming is that it not only can reduce agrichemical use , but also help keep the heartland churning out food -- even as extreme weather events like drought and floods become ever more common .",0
"refugee Ghana nkaissery said a comprehensive repatriation programme would be rolled out next month at the sprawling camp , home to somali refugees since the outbreak of civil war in 1991 .",0
"refugee Pakistan ""these figures , mr. eliasson explained , also include 20 million refugees for the purpose of """" statistical correctness """" and despite there being a """" different legal regime """" for them as compared to migrants .""",0
"women Bangladesh in this photograph taken on february 3 , 2017 , two nepalese women sit by a fire as they live in a chhaupadi hut during their menstruation period in surkhet district , some 520km west of kathmanduafp <h> chhaupadi is linked to hinduism and considers women untouchable when they menstruate , as well as after child birth",0
"in-need Ghana africa worships with sonnie badu , his flagship concert , was launched in 2008 and as part of his charity work , he raised awareness and aid for those in need beginning with kenya ; the event also witnessed the launch of his first book titled the worshippers cry .",0
"hopeless Sri Lanka i remember how i traveled the length and breadth of the peninsula as a cadet , when i was around their age . one day i had a tyre puncture on my way home and i was standing hopelessly near my car . a passing taxi driver stopped his car on seeing me . he changed my wheel dexterously without allowing me even to fetch the spare . as the good samaritan took leave of me , i pulled out my purse to compensate him . the man refused to accept payment , appearing to be hurt by my attempt to commercialize civic values .",0
"migrant Jamaica professor of sociology , psychology and social work at the university of the west indies ( uwi ) , mona , bernard headley -- who also leads efforts to support deported jamaican migrants and their families -- said the film painted a very accurate picture of the situation .",0
"disabled Philippines people are not cattle to be crowded inside trains and hauled to destinations . overcrowding , especially in the first train , reserved for the elderly , the disabled , pregnant women , and adults with children , increases risks , exacerbated by insufficient air-conditioning and crowd pushing during the loading and unloading at the stations . emergency aid can not be immediately administered when the trains are in transit .",0
"homeless Canada jack froese , the two-term mayor of the township of langley , says homelessness is a reality and responsibility municipalities need to own up to .",0
"refugee Canada evacuees have been told to head to kamloops , where thousands of others have taken refugee as more than 150 fires burn across the province .",0
"women United Kingdom yes , to some it might seem a joke but to the kids who have to live in this oppressive environment -- as brendan himself knows , having written about the stepford students in the spectator -- it 's horribly real . young white straight males suffer especially : the moment they arrive on campus they are treated like potential rapists ; in lectures they 're harangued by marxist professors on their ' white privilege ' , as if all ills in the world from the abuse of women to racism are somehow their fault . and the conservatives who should have been fighting their corner just have n't been up to the job because of the fatal weakness so many on the right have : a secret terror that they 're as nasty as the left claims they are .",0
"refugee Ireland ""he said : """" failure to meet the goals set out in the paris agreement will mean a future where flooding , violent storms and drought will be regular occurrences -- as well as the knock-on impacts of food insecurity , famine and an inevitable increase in climate refugees .""",0
"disabled Ghana in what could be the first ever political attack ad on snapchat , clinton criticized trump 's rhetoric and well-publicized inflammatory comments about veterans , muslims and a disabled reporter .",0
"migrant United Kingdom officials closed its southern border with greece to afghan migrants , allowing entry only for iraqis and syrians . <h> macedonian-greek border shut",0
"poor-families Canada in this nov. 20 , 2017 photo , langots or traditional undergarments worn by indian kushti wrestlers are seen hanging on a rope at an akhada , a kind of wrestling hostel at sabzi mandi , in new delhi , india . like many traditions in rapidly modernizing india , kushti wrestling faces the threat of being left behind . but for many poor families , the ancient sport provides a glimmer of hope.dar yasin / ap",0
"hopeless Australia the government 's reported , the nt suicide prevention strategic action plan 2015-2018 , is more cheap hogwash , minimalist reductionist crap that will fail to address underlying issues of disempowerment , disenfranchisment , racism and poverty . as it is a three year cycle report this translates to more suicides , more self harms , more impacts , more community distress , more hopelessness , more racism .",0
"disabled Malaysia ""petaling jaya : a disabled passenger 's """" open letter to the ceo of malaysia airlines """" , published by the borneo post on sunday , received a prompt reply from peter bellew , the ceo himself , who said he wanted to meet the passenger in person .""",0
"disabled Singapore ""the company reportedly said the marketplace will become a """" free-only storefront """" and that """" all purchasing mechanisms will be disabled """" .""",0
